agent_id,name,email,account_no,archetype_name,risk_profile,risk_score,economic_class,financial_personality,employment_status,employment_verification,income_type,avg_monthly_income_range,income_pattern,savings_retention_rate,has_investment_activity,investment_types,has_loan_emi,loan_emi_payment_status,has_insurance_payments,insurance_types,utility_payment_status,mobile_plan_type,device_consistency_score,ip_consistency_score,sim_churn_rate,primary_digital_channels,login_pattern,ecommerce_activity_level,ecommerce_avg_ticket_size,monthly_allowance,loan_emi_amount,insurance_premium,utility_bill_amount,weekly_grocery_day,school_fee_months,occasional_spend_chance,shared_device_id,p2p_transfer_chance,social_support_chance,family_help_chance,children_expense_chance,festival_months,school_activity_months,salary_day,salary_amount,remittance_percentage,emi_percentage,investment_percentage,insurance_percentage,daily_spend_chance,professional_transfer_chance,extended_family_support_chance,emergency_help_chance,base_daily_payout,cod_settlement_chance,cod_balance,fuel_spend_chance,recharge_chance,agent_support_chance,family_remittance_chance,fuel_sharing_chance,vehicle_maintenance_sharing,last_family_remittance_date,daily_sales_chance,num_daily_sales,avg_sale_amount,num_employees,employee_salaries,vendor_payment_day,vendor_payment_amount,business_loan_emi_amount,owner_drawing_amount,rent_amount,inventory_restocking_amount,marketing_expense,bad_debt_chance,seasonal_down_months,emergency_expense_chance,suppliers,business_network,customer_network,business_p2p_chance,supplier_advance_chance,customer_refund_chance,business_networking_chance,allowance_amount,allowance_days,bnpl_chance,study_group,hostel_friends,study_group_transfer_chance,hostel_sharing_chance,exam_months,bnpl_repayments,daily_income_chance,avg_gig_payment,income_sources,rent_day,bill_payment_late_chance,prepaid_recharge_chance,client_network,peer_support_chance,client_advance_chance,daily_work_chance,daily_wage_amount,community_support_chance,last_remittance_day,utility_bill_percentage,ecommerce_spend_chance,weekday_spend_chance,weekend_spend_chance,annual_bonus_month,has_received_bonus_this_year,social_contacts,family_support_chance,social_transfer_chance,bonus_sharing_chance,has_shared_bonus_this_year,stock_investment_amount,crypto_investment_amount,saas_subscription_amount,is_traveling,travel_start_day,travel_duration,pension_day,monthly_income,monthly_pharmacy_day,large_event_month,has_done_large_event_this_year,grandchildren,children_network,grandchildren_gift_chance,emergency_family_support_chance,birthday_months,home_state,work_city,pay_cycle,weekly_wage,monthly_pay_day,weekly_pay_day,emergency_transfer_chance,last_remittance_date,payout_months,lump_sum_payment,has_large_cash_reserve,junior_retainer_fee,prof_indemnity_premium,spend_chance_mod,invest_chance_mod,client_refund_chance,retainer_payment_day,avg_monthly_income,platform_payout_chance,sponsorship_chance,has_sponsorship_funds,software_subscription,utility_bill_day,late_payment_chance,collaboration_payment_chance,freelancer_payment_chance,creator_support_chance,brand_advance_chance,last_collaboration_payment_date,monthly_freelancer_payment_day,consultation_chance,avg_consultation_fee,large_payout_chance,clinic_rent_amount,sip_amount,high_end_spend_chance,p2p_payment_chance,fraud_type,is_active,ring_id,device_id,ip_address,behavior_state,creation_date,bust_out_day_threshold,cash_out_threshold
9ca78c2a-be1b-45af-921c-a5a6fe4c95c2,Dominic Ram,xlata@example.org,ZZCJ8233595655779,Small Business Owner,Medium,0.5312,Upper_Middle,Over_Spender,Self-Employed,Udyam_Registered,Business_Sales,95224-380898,Erratic_High_Volume,Low,True,['Business_Reinvestment'],True,Mostly_On_Time,True,['Business_Insurance'],Mostly_On_Time,Postpaid,0.87,0.92,Low,"['UPI_for_Business', 'Netbanking']",Structured_Daytime,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7266934399926672,13.0,176.1900186432167,4.0,"[15602.994015951996, 13514.756097267169, 8959.69649848183, 13993.680119084333]",15.0,49476.37646391484,13949.050514278502,22394.116555501107,9768.3832538547,29297.722503104516,2579.267988291289,0.05,"[5, 1]",0.03,[],[],[],0.12,0.06,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a70bd658-c20f-48b7-a1c7-0185f6427722,Warinder Andra,yochanachauhan@example.org,ZOJP2786728192233,Government Employee,Very_Low,0.0425,Middle,Saver,Salaried,GOVT_Verified,Government_Salary,37592-75184,Fixed_Date,High,True,"['FD', 'SIP', 'LIC']",True,ALWAYS_ON_TIME,True,"['LIC', 'Government_Schemes']",ALWAYS_ON_TIME,Postpaid,0.99,0.96,Low,['Netbanking'],Structured_Daytime,Low,Medium,,,,,,,,,,,,,,,1.0,61093.898307063166,0.24,0.3,0.12,0.08,,0.08,0.12,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.034999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22f849f9-00ec-4cbf-ae98-5078c86e540d,Eesha Naik,pratyush12@example.org,CCCR6519416284642,Daily Wage Laborer,Very_High,0.99,Lower,Over_Spender,Informal_Labor,Not_Verified,"Cash_Deposit, Wages",4569-9791,Daily,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.53,0.21,High,"['Cash', 'UPI']",Irregular,None,N/A,,,,,,,,,0.22499999999999998,,,,,,,,0.656439580048166,,,,,,,0.03,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,241.00469251637185,0.08,2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541a1d5-feb5-4af5-b8df-9b40baab1ea5,Henry Chacko,emohanty@example.org,DUXP1274950635341,Daily Wage Laborer,Very_High,0.99,Lower,Over_Spender,Informal_Labor,Not_Verified,"Cash_Deposit, Wages",4499-9641,Daily,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.42,0.23,High,"['Cash', 'UPI']",Irregular,None,N/A,,,,,,,,,0.22499999999999998,,,,,,,,0.6951513323001978,,,,,,,0.03,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,403.22778961662266,0.08,2024-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2be11d78-2747-4cfb-bcb7-dcf91d62cff5,Isaiah Wable,rachit33@example.com,GXCB0780309044959,Homemaker,High,0.765,Lower,Saver,Not_Applicable,Not_Applicable,Family_Support,6515-19547,Fixed_Date,Very_Low,False,[],False,ALWAYS_ON_TIME,True,['Child_Education_Plan'],ALWAYS_ON_TIME,Prepaid,0.76,0.98,Low,"['UPI', 'Mobile_Banking']",Infrequent,Medium,Medium,14599.763174140602,4379.9289522421805,1459.9763174140603,2189.9644761210902,5.0,"[1, 4, 7, 10]",0.055999999999999994,,0.126,0.12,0.08,0.15,"[3, 10, 11]","[6, 12]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b58bcfe-681c-4ed3-8a49-c3bc16923b07,Naveen Kata,senguptalekha@example.net,BNSL4770382067787,Delivery Agent / Rider,High,0.7563,Lower_Middle,Over_Spender,Gig_Work_Contractor,Not_Verified,Platform_Payout,14582-24304,Daily,Very_Low,False,[],False,Mostly_On_Time,False,[],Mostly_On_Time,Prepaid,0.88,0.3,Medium,"['UPI', 'Wallets']",Geographically_Dynamic,Low,Low,,2916.45,,,,,,,0.30000000000000004,,,,,,,,,,,,,,,0.08,931.3805474114586,0.6,0.0,1.35,0.15000000000000002,0.15,0.12,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44b6d25b-e53d-4183-b064-80301cad3bc1,Gagan Bath,kpai@example.com,AUSP4442847245653,Student,Very_High,0.8938,Lower_Middle,Over_Spender,Not_Applicable,Not_Applicable,Allowance,2772-9242,Irregular,Very_Low,False,[],False,N/A,False,[],N/A,Prepaid,0.72,0.59,Medium,"['UPI', 'Wallets']",Late_Night_Activity,High,Low,,,,,,,,,0.375,,,,"[3, 10, 11]",,,,,,,,1.125,,,0.08,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,5768.648737275356,[27],0.15,[],[],0.15,0.18,"[4, 10, 11]",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928e5f87-6552-4053-b777-9a830287afc9,Ekiya Rajagopal,buchridhi@example.com,JPLN9506444493003,Student,High,0.6078,Lower_Middle,Saver,Not_Applicable,Not_Applicable,Allowance,2646-8820,Irregular,Very_Low,False,[],False,N/A,False,[],N/A,Prepaid,0.82,0.55,Medium,"['UPI', 'Wallets']",Late_Night_Activity,High,Low,,,,,,,,,0.175,,,,"[3, 10, 11]",,,,,,,,0.5249999999999999,,,0.08,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,7953.007974132196,[20],0.05,[],[],0.15,0.18,"[4, 10, 11]",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fa6fb27-f790-4481-9d01-711ce242c5c3,Warhi Chander,xmenon@example.org,GPNR1725213914447,Student,High,0.6078,Lower_Middle,Saver,Not_Applicable,Not_Applicable,Allowance,2665-8884,Irregular,Very_Low,False,[],False,N/A,False,[],N/A,Prepaid,0.72,0.55,Medium,"['UPI', 'Wallets']",Late_Night_Activity,High,Low,,,,,,,,,0.175,,,,"[3, 10, 11]",,,,,,,,0.5249999999999999,,,0.08,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,8341.147192690933,[18],0.05,[],[],0.15,0.18,"[4, 10, 11]",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1c83ffe-97f4-48d2-8133-a65bdee4820b,Darsh Ravel,singhaljeevika@example.net,CWJD3548614271818,Homemaker,Very_High,0.855,Lower,Rational_Investor,Not_Applicable,Not_Applicable,Family_Support,6557-19672,Fixed_Date,Very_Low,False,[],False,ALWAYS_ON_TIME,True,['Child_Education_Plan'],ALWAYS_ON_TIME,Prepaid,0.71,0.98,Low,"['UPI', 'Mobile_Banking']",Infrequent,Medium,Medium,6638.282601728139,1991.4847805184415,663.8282601728139,995.7423902592208,5.0,"[1, 4, 7, 10]",0.07200000000000001,,0.162,0.12,0.08,0.15,"[3, 10, 11]","[6, 12]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793acdcd-d5d7-4346-a5c3-ce15887d5a68,Aryan Gokhale,dyalsamarth@example.com,QKJK0530840687480,Daily Wage Laborer,High,0.7948,Lower_Middle,Saver,Informal_Labor,Not_Verified,"Cash_Deposit, Wages",6484-13895,Daily,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.5,0.3,High,"['Cash', 'UPI']",Irregular,None,N/A,,,,,,,,,0.105,,,,,,,,0.6653860323157466,,,,,,,0.03,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,536.0345877310775,0.08,2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318fa7c9-8d6b-484d-ae02-e9c5fe7ca639,Daniel Sarin,kakardakshesh@example.net,YQNQ4685863851041,Small Business Owner,Medium,0.425,Middle,Saver,Self-Employed,Udyam_Registered,Business_Sales,53580-214322,Erratic_High_Volume,Low,True,['Business_Reinvestment'],False,Mostly_On_Time,True,['Business_Insurance'],Mostly_On_Time,Postpaid,0.86,0.9,Low,"['UPI_for_Business', 'Netbanking']",Structured_Daytime,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.737079536230443,9.0,535.8071146971823,3.0,"[14665.572231367274, 10373.665486692535, 12086.423228815824]",19.0,31235.05326263805,6873.289200783793,12607.693010244873,4254.512822298314,19527.049251297612,1840.6636329247794,0.05,"[8, 7]",0.03,[],[],[],0.12,0.06,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f4a8765-3d33-4f80-a56a-919cf6c02b99,Nathan Balasubramanian,groverbrinda@example.net,NTTT6184675180322,Daily Wage Laborer,Very_High,0.867,Lower,Saver,Informal_Labor,Not_Verified,"Cash_Deposit, Wages",4342-9306,Daily,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.48,0.33,High,"['Cash', 'UPI']",Irregular,None,N/A,,,,,,,,,0.105,,,,,,,,0.8086929781036671,,,,,,,0.03,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,394.0318060472536,0.08,2024-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff9a27ba-f0cd-4efa-ae4b-b94263fe3eeb,Nirja Chandran,qsalvi@example.org,JAAU2719541520890,Salaried Professional,Low,0.1211,Upper_Middle,Rational_Investor,Salaried,EPFO_Verified,Salary,51059-102118,Fixed_Date,Medium,True,"['Stocks', 'Mutual_Funds', 'SIP']",False,ALWAYS_ON_TIME,True,"['Health', 'Life']",ALWAYS_ON_TIME,Postpaid,0.97,0.93,Low,"['Netbanking', 'Mobile_Banking']",Structured_Daytime,Medium,Medium,,,,,,,,,,,,,,,4.0,67950.21103373173,,0.25,0.22499999999999998,0.05,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.135,0.45,0.63,3.0,True,[],0.8,0.15,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a18dfbc2-5cf9-4383-90fb-4d3eab667386,Atharv Saran,zinalbaral@example.com,ZIZO1982387646849,Small Business Owner,Medium,0.51,Lower,Saver,Self-Employed,Udyam_Registered,Business_Sales,35791-143164,Erratic_High_Volume,Low,True,['Business_Reinvestment'],False,Mostly_On_Time,True,['Business_Insurance'],Mostly_On_Time,Postpaid,0.87,0.91,Low,"['UPI_for_Business', 'Netbanking']",Structured_Daytime,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7126767411602276,10.0,260.5869876805049,3.0,"[10586.834153438576, 17336.77030867878, 15861.789070512154]",16.0,54561.15986648585,11590.388739285409,21312.65381490538,8307.862369269724,24573.755511940686,2451.962204577591,0.05,"[2, 4]",0.03,[],[],[],0.12,0.06,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7905dc50-f051-4e17-ad77-bf2cc8bc01fe,Yashodhara Sarna,vedikadewan@example.net,EAKA8180484185221,Government Employee,Very_Low,0.0688,Lower_Middle,Over_Spender,Salaried,GOVT_Verified,Government_Salary,30112-60225,Fixed_Date,High,True,[],False,ALWAYS_ON_TIME,True,"['LIC', 'Government_Schemes']",ALWAYS_ON_TIME,Postpaid,0.98,0.94,Low,['Netbanking'],Structured_Daytime,Low,Medium,,,,,,,,,,,,,,,1.0,39440.10979180388,0.2,0.3,0.010000000000000002,0.08,,0.08,0.12,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.07500000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c417a37-db1b-4c0d-82fe-ac1d05d8ff01,Yatin Raval,chandani15@example.org,OYLJ5143712767215,Salaried Professional,Low,0.1568,Lower_Middle,Rational_Investor,Salaried,EPFO_Verified,Salary,33777-67554,Fixed_Date,Medium,True,"['Stocks', 'Mutual_Funds', 'SIP']",True,ALWAYS_ON_TIME,True,"['Health', 'Life']",ALWAYS_ON_TIME,Postpaid,0.91,0.87,Low,"['Netbanking', 'Mobile_Banking']",Structured_Daytime,Medium,Medium,,,,,,,,,,,,,,,2.0,53132.62732131894,,0.25,0.22499999999999998,0.05,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.135,0.45,0.63,3.0,True,[],0.8,0.15,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d793462-18c8-44d8-a532-bf9e29e713f6,Girik Dara,qgokhale@example.com,QAIS8671048999144,Daily Wage Laborer,Very_High,0.867,Lower,Saver,Informal_Labor,Not_Verified,"Cash_Deposit, Wages",4355-9332,Daily,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.32,0.36,High,"['Cash', 'UPI']",Irregular,None,N/A,,,,,,,,,0.105,,,,,,,,0.662272383130708,,,,,,,0.03,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,252.68718582643504,0.08,2024-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447e5adf-1c41-4253-9c4c-8ceb8d14be3f,Dhruv Luthra,purialka@example.com,PPYW5632104656970,Daily Wage Laborer,Very_High,0.99,Lower_Middle,Over_Spender,Informal_Labor,Not_Verified,"Cash_Deposit, Wages",6155-13189,Daily,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.44,0.39,High,"['Cash', 'UPI']",Irregular,None,N/A,,,,,,,,,0.22499999999999998,,,,,,,,0.7538826178081462,,,,,,,0.03,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,413.94633006682886,0.08,2024-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fe05653-2245-4fc6-ba11-1d8a6d0de087,Urmi Nagarajan,andrewkaur@example.net,YZTN0756864302307,Small Business Owner,High,0.625,Middle,Over_Spender,Self-Employed,Udyam_Registered,Business_Sales,56698-226795,Erratic_High_Volume,Low,True,['Business_Reinvestment'],True,Mostly_On_Time,True,['Business_Insurance'],Mostly_On_Time,Postpaid,0.85,0.93,Low,"['UPI_for_Business', 'Netbanking']",Structured_Daytime,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7597850536778022,10.0,403.4499066119298,3.0,"[13258.654017778372, 9561.03190061745, 15718.844329363528]",15.0,109840.10502519863,23076.294910434248,43431.09575618064,14208.760379810841,49287.183189257026,10217.156898286627,0.05,"[7, 1]",0.03,[],[],[],0.12,0.06,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43d1f755-04d9-43ea-8ea5-167e938bd24c,Gaurang Dhawan,janani60@example.com,TUFG1291546955636,Small Business Owner,Medium,0.57,Lower,Rational_Investor,Self-Employed,Udyam_Registered,Business_Sales,31132-124531,Erratic_High_Volume,Low,True,['Business_Reinvestment'],False,Mostly_On_Time,True,['Business_Insurance'],Mostly_On_Time,Postpaid,0.82,0.9,Low,"['UPI_for_Business', 'Netbanking']",Structured_Daytime,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8234156632303923,9.0,311.32817659885427,3.0,"[8580.202892892214, 14803.186203088731, 11624.936877359525]",15.0,36025.66684222199,6809.856969826228,18634.0057777231,5249.5619615673095,18682.168365594436,1952.0134548940453,0.05,"[5, 10]",0.03,[],[],[],0.12,0.06,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d242eb1e-99ae-47f1-9ec8-a695779b5b82,Rachit Mittal,esinha@example.com,GUTX1403678425517,Homemaker,High,0.6056,Upper_Middle,Rational_Investor,Not_Applicable,Not_Applicable,Family_Support,15516-46550,Fixed_Date,Very_Low,False,[],True,ALWAYS_ON_TIME,True,['Child_Education_Plan'],ALWAYS_ON_TIME,Prepaid,0.62,0.98,Low,"['UPI', 'Mobile_Banking']",Infrequent,Medium,Medium,43782.70838934288,13134.812516802864,4378.270838934288,6567.406258401432,5.0,"[1, 4, 7, 10]",0.07200000000000001,,0.162,0.12,0.08,0.15,"[3, 10, 11]","[6, 12]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6c77184-b01c-42fa-9177-4f5d3dbfdab3,Edhitha Dass,esandhu@example.net,QGFP5793040685009,Retired Senior Citizen,Very_Low,0.0595,Middle,Saver,Not_Applicable,Pensioner_ID_Verified,"Pension, Rent",10975-32926,Fixed_Date,High,True,"['FD', 'Senior_Citizen_Schemes']",False,N/A,True,['Health'],ALWAYS_ON_TIME,Basic_Postpaid,0.99,0.99,Low,"['Netbanking', 'Branch']",Infrequent,None,N/A,,,,,4.0,,,,0.055999999999999994,,,,"[3, 10, 11]",,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,1.0,28578.53438464335,10.0,11.0,False,[],[],0.12,0.05,"[7, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd476859-6ae1-462a-8722-92d6300a35bf,Alexander Gour,ekiyakurian@example.com,LEIR7826221215772,Salaried Professional,Low,0.1425,Middle,Rational_Investor,Salaried,EPFO_Verified,Salary,47428-94856,Fixed_Date,Medium,True,"['Stocks', 'Mutual_Funds', 'SIP']",True,ALWAYS_ON_TIME,True,"['Health', 'Life']",ALWAYS_ON_TIME,Postpaid,0.96,0.92,Low,"['Netbanking', 'Mobile_Banking']",Structured_Daytime,Medium,Medium,,,,,,,,,,,,,,,1.0,51822.5254030176,,0.25,0.22499999999999998,0.05,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.135,0.45,0.63,3.0,True,[],0.8,0.15,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
056b483a-a669-44c4-9af8-0eb8d814dadb,Bhavya Kant,mitesh86@example.net,TXMA9431318060075,Student,Very_High,0.8938,Lower_Middle,Over_Spender,Not_Applicable,Not_Applicable,Allowance,2863-9543,Irregular,Very_Low,False,[],False,N/A,False,[],N/A,Prepaid,0.76,0.52,Medium,"['UPI', 'Wallets']",Late_Night_Activity,High,Low,,,,,,,,,0.375,,,,"[3, 10, 11]",,,,,,,,1.125,,,0.08,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,7369.928690476309,[25],0.15,[],[],0.15,0.18,"[4, 10, 11]",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d1d36e-90e0-4641-8b43-ee224c9de804,Anusha Badami,mitesh79@example.com,CSWX2811111629350,Homemaker,High,0.7838,Lower_Middle,Rational_Investor,Not_Applicable,Not_Applicable,Family_Support,8235-24706,Fixed_Date,Very_Low,False,[],True,ALWAYS_ON_TIME,True,['Child_Education_Plan'],ALWAYS_ON_TIME,Prepaid,0.74,0.98,Low,"['UPI', 'Mobile_Banking']",Infrequent,Medium,Medium,14507.778571948427,4352.333571584528,1450.777857194843,2176.166785792264,5.0,"[1, 4, 7, 10]",0.07200000000000001,,0.162,0.12,0.08,0.15,"[3, 10, 11]","[6, 12]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c69615ee-975c-4989-9a44-8e5464034ed7,Yuvraj Aurora,rajagopalanbhavika@example.com,ZLWO4321115219653,Gig Worker / Freelancer,High,0.6435,Lower_Middle,Risk_Addict,Self-employed,Not_Verified,Gig_Work,6678-29216,Irregular,Low,True,"['Crypto', 'Stocks']",False,Mostly_On_Time,False,[],Mostly_On_Time,Prepaid,0.75,0.62,Medium,"['UPI', 'Wallets']",Irregular,Medium,Low,,,,,,,,,0.18,,,,,,,,,,,,0.96,,,0.08,,,,,,,,,,,,,,,,,,,,9679.825232042305,,,,,,,,,,,,,,,,,,,,,,0.35,3165.845814762929,"['Client Project', 'Platform Payout', 'Freelance Task']",10.0,0.16666666666666669,0.12,[],0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c5cbb75-4206-489d-a0fc-9d2ce82f6d3f,Krishna Bhargava,rachitpuri@example.org,ZYLC1919293307605,Police / Security Personnel,Low,0.1,Middle,Over_Spender,Salaried,GOVT_Verified,Uniformed_Services_Salary,32715-54525,Fixed_Date,Medium,True,"['LIC', 'FD']",True,ALWAYS_ON_TIME,True,"['LIC', 'Government_Schemes']",ALWAYS_ON_TIME,Postpaid,0.93,0.76,Low,"['Mobile_Banking', 'UPI']",Shift_Work_Night_Activity,Low,Medium,,,,,,,,,,,,,,,1.0,49362.86308503336,0.3,0.2,0.010000000000000002,0.08,0.8999999999999999,0.08,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
